scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area
2802797,"[400, 400, 23.02593994140625]",26,52,8,13.84,23.02593994140625,4.2376909255981445,10.657031173706054,471,18.84,76,10064.81148663565,402.5924594654259,3071.4868207694094,0.028685174887868977,1.919679262980881,0.25162028716589124,6.290507179147282
2807969,"[400, 400, 16.89916229248047]",6,96,8,41.2,16.89916229248047,4.803147315979004,14.23721752166748,307,61.4,148,21731.42693520108,4346.285387040216,8892.530992229906,0.06550094580625007,5.557831870143691,2.716428366900135,13.582141834500673
2802190,"[400, 400, 21.590930938720703]",31,440,8,30.8,21.590930938720703,4.617599964141846,15.513297748565673,1326,44.2,656,21136.271769461506,704.5423923153835,5176.708077650226,0.025774739058500678,3.2354425485313913,0.4403389951971147,13.210169855913442
2800160,"[400, 400, 26.81146240234375]",24,96,8,32.08695652173913,26.81146240234375,4.550179958343506,18.212200309919275,1078,46.869565217391305,120,29576.42872105342,1285.9316835240618,11075.369973309891,0.10650977752068015,6.922106233318683,0.8037073022025387,18.485267950658393
2808105,"[400, 400, 18.701072692871094]",19,34,8,13.333333333333334,18.701072692871094,7.498057842254639,16.03848322232564,324,18.0,49,17440.44000222785,968.9133334571028,2269.636179373012,0.058936913742776355,1.4185226121081325,0.6055708334106892,10.900275001392407
2800639,"[400, 400, 11.21459674835205]",63,24,8,12.161290322580646,11.21459674835205,4.046939849853516,6.664733186844857,1007,16.241935483870968,34,6462.137901766441,104.2280306736523,222.62874107753493,0.005194933036364089,0.13914296317345934,0.06514251917103268,4.038836188604026
2804527,"[400, 400, 20.298622131347656]",26,18,8,10.8,20.298622131347656,9.770929336547852,16.253677139282228,355,14.2,25,20735.48150668542,829.4192602674168,1790.3946036713312,0.21308912846683148,1.118996627294582,0.5183870376671356,12.95967594167839
2811486,"[400, 400, 19.82157325744629]",8,42,8,19.714285714285715,19.82157325744629,14.366822242736816,17.50623117174421,193,27.571428571428573,61,44833.211212829716,6404.744458975673,14497.177058090456,0.9192054397407352,9.060735661306534,4.002965286859795,28.020757008018567
2805665,"[400, 400, 20.618722915649414]",43,30,8,10.80952380952381,20.618722915649414,4.066514015197754,8.944629589716593,597,14.214285714285714,43,11032.182481560289,262.67101146572116,3447.1384254877926,0.003947418894076678,2.1544615159298703,0.16416938216607574,6.895114050975181
2800201,"[400, 400, 17.17805290222168]",9,70,8,27.25,17.17805290222168,9.74277114868164,14.985613346099854,311,38.875,103,20367.249946400065,2545.906243300008,7582.883873754036,0.060576361551720824,4.739302421096273,1.591191402062505,12.729531216500042
2803229,"[400, 400, 21.341184616088867]",81,64,8,24.2,21.341184616088867,4.3726115226745605,14.963760781288148,2812,35.15,106,35127.757647609506,439.0969705951188,4414.85634861613,0.05482610572943483,2.7592852178850813,0.2744356066219492,21.954848529755953
2800243,"[400, 400, 18.83725929260254]",26,96,8,25.04,18.83725929260254,4.35256814956665,14.34736888885498,889,35.56,142,21584.93581889887,863.3974327559548,2558.7141152164845,0.07854343993947284,1.599196322010303,0.5396233954724717,13.490584886811794
2802884,"[400, 400, 20.34360694885254]",65,42,8,15.90625,20.34360694885254,4.208338737487793,10.435653127729893,1399,21.859375,61,38259.999106603245,597.8124860406758,21420.906497325133,0.03014982386341216,13.388066560828209,0.37363280377542235,23.91249944162704
2800055,"[400, 400, 29.583274841308594]",34,96,8,23.272727272727273,29.583274841308594,4.6766815185546875,19.287232109994598,1100,33.333333333333336,140,27892.362271450438,845.2230991348617,2483.2811013629744,0.060496801715567,1.552050688351859,0.5282644369592885,17.432726419656525
2806870,"[400, 400, 36.9792594909668]",34,40,8,17.09090909090909,36.9792594909668,4.2928595542907715,12.312497008930553,780,23.636363636363637,58,7542.377091151354,228.55688155004103,641.1772644323789,0.06123400645167296,0.4007357902702368,0.14284805096877565,4.713985681969595
2804546,"[400, 400, 46.088375091552734]",10,48,8,17.333333333333332,46.088375091552734,4.172563552856445,20.187856515248615,216,24.0,70,10596.185045147844,1177.3538939053162,3855.489238557136,0.022304639311660164,2.4096807740982102,0.7358461836908226,6.622615653217404
2800279,"[400, 400, 104.0]",13,272,8,90.0,104.0,4.0,25.43057143688202,1603,133.58333333333334,448,47896.17577137833,4354.19779739803,21902.69660968229,0.11274634392761068,13.689185381051432,2.7213736233737684,29.93510985711146
2805137,"[400, 400, 41.72924041748047]",28,40,8,15.185185185185185,41.72924041748047,4.494245529174805,15.587886616035744,562,20.814814814814813,58,12218.539140480938,452.53848668447927,1780.4857470449429,0.007754469800249817,1.1128035919030894,0.2828365541777995,7.636586962800586
2801519,"[400, 400, 18.70780372619629]",16,48,8,12.533333333333333,18.70780372619629,4.507105350494385,14.680580552419027,252,16.8,70,5818.2589427550465,387.883929517003,1168.854406199709,0.04829464931073245,0.7305340038748181,0.24242745594812692,3.636411839221904
2811464,"[400, 400, 19.700159072875977]",5,8,8,8.0,19.700159072875977,4.326972961425781,14.646816730499268,40,10.0,10,1870.1564751266974,467.53911878167435,825.3924504213505,0.03595630959873232,0.515870281513344,0.29221194923854643,1.1688477969541857
2806016,"[400, 400, 45.0]",30,194,8,17.93103448275862,45.0,4.197999477386475,12.509960585627063,703,24.24137931034483,270,23441.819181020503,808.3385924489831,12064.764583415934,0.007409611897965085,7.540477864634958,0.5052116202806144,14.651136988137816
2802418,"[400, 400, 21.328245162963867]",45,116,8,19.90909090909091,21.328245162963867,4.375871181488037,15.789822578430176,1234,28.045454545454547,178,22482.76945720174,510.97203311822136,2991.8189124910127,0.016184717386312268,1.8698868203068828,0.31935752069888834,14.051730910751086
2805031,"[400, 400, 4.503848552703857]",2,8,8,8.0,4.503848552703857,4.503848552703857,4.503848552703857,10,10.0,10,47.14097458311512,47.14097458311512,47.14097458311512,0.02946310911444695,0.02946310911444695,0.02946310911444695,0.02946310911444695
2801730,"[400, 400, 20.430583953857422]",8,48,12,26.285714285714285,20.430583953857422,15.478322982788086,16.699118750435964,262,37.42857142857143,70,20763.062237255785,2966.1517481793976,5869.362322322573,0.30599377216200674,3.668351451451608,1.8538448426121232,12.976913898284863
2802077,"[400, 400, 19.618778228759766]",188,42,6,13.294117647058824,19.618778228759766,4.029333591461182,9.607614654908206,3369,18.016042780748663,65,25500.95503647293,136.36874351055042,1065.551658507462,0.0019851990015467874,0.6659697865671638,0.08523046469409402,15.938096897795589
2800102,"[400, 400, 34.169227600097656]",72,130,8,25.746478873239436,34.169227600097656,4.244569778442383,14.651813681696503,2646,37.267605633802816,171,37452.56622905386,527.5009328035757,2957.510393445031,0.03982975043907577,1.8484439959031442,0.3296880830022348,23.407853893158673
2804558,"[400, 400, 64.01900482177734]",55,744,8,33.0,64.01900482177734,3.9223177433013916,18.368386423146283,2451,45.388888888888886,1000,36679.94462111937,679.2582337244328,9332.727446924953,0.061603752476798945,5.832954654328096,0.42453639607777055,22.924965388199613
2805790,"[400, 400, 16.366609573364258]",10,44,8,20.88888888888889,16.366609573364258,3.947885751724243,8.583807441923353,264,29.333333333333332,64,30318.970019872497,3368.7744466524996,16433.794297013814,0.05691163283264583,10.271121435633633,2.1054840291578123,18.94935626242031
2803378,"[400, 400, 23.51002311706543]",16,84,6,22.533333333333335,23.51002311706543,4.309842109680176,11.230226771036785,477,31.8,124,24029.531426731795,1601.9687617821196,6451.4392836886545,0.009365941193591448,4.03214955230541,1.0012304761138249,15.018457141707373
2806161,"[400, 400, 17.44572639465332]",30,36,8,12.689655172413794,17.44572639465332,4.375167369842529,9.49744622460727,494,17.03448275862069,52,5894.977168233329,203.27507476666656,433.84332204064043,0.023939512303313662,0.2711520762754003,0.1270469217291666,3.684360730145831
2808483,"[400, 400, 11.275504112243652]",40,116,8,17.53846153846154,11.275504112243652,4.38232946395874,7.024744877448449,960,24.615384615384617,174,24956.880787400434,639.9200201897548,11990.734462972849,0.004869218515814296,7.49420903935803,0.39995001261859675,15.598050492125273
2803628,"[400, 400, 25.15666961669922]",2,803,803,803.0,25.15666961669922,25.15666961669922,25.15666961669922,878,878.0,878,36040.717826385895,36040.717826385895,36040.717826385895,22.525448641491185,22.525448641491185,22.525448641491185,22.525448641491185
2806492,"[400, 400, 23.58262825012207]",25,42,8,15.083333333333334,23.58262825012207,4.065386772155762,10.388756076494852,499,20.791666666666668,65,14179.505704400148,590.8127376833395,5396.197360207945,0.033571016965452144,3.3726233501299654,0.3692579610520872,8.862191065250094
2800146,"[400, 400, 20.255708694458008]",28,56,8,18.814814814814813,20.255708694458008,4.0264363288879395,16.073427323941832,716,26.51851851851852,90,15610.945058699814,578.1831503222153,1984.3602983111618,0.05923980775501155,1.240225186444476,0.3613644689513845,9.756840661687384
2800362,"[400, 400, 20.757007598876953]",17,152,8,24.625,20.757007598876953,4.697418212890625,15.884343653917313,561,35.0625,226,36235.835362449805,2264.7397101531124,7952.519045273948,0.10385599453122726,4.9703244032962175,1.4154623188456954,22.647397101531126
2800117,"[400, 400, 20.547964096069336]",16,40,8,16.266666666666666,20.547964096069336,12.17908000946045,17.099066416422527,338,22.533333333333335,58,43933.50257759828,2928.900171839885,8451.434996950993,0.16568010561641017,5.282146873094371,1.8305626073999284,27.458439110998924
2810564,"[400, 400, 19.72342300415039]",21,66,8,18.4,19.72342300415039,4.069187641143799,15.031143927574158,516,25.8,97,34907.652569290374,1745.3826284645188,11536.015025614706,0.0310708795906217,7.2100093910091925,1.090864142790324,21.817282855806482
2805244,"[400, 400, 21.345489501953125]",109,26,8,11.74074074074074,21.345489501953125,3.91283917427063,10.31337536264349,1690,15.648148148148149,37,29030.229331676474,268.7984197377451,4297.892656920662,0.029897111561695038,2.686182910575414,0.16799901233609071,18.1438933322978
2803232,"[400, 400, 22.105623245239258]",98,42,8,12.989690721649485,22.105623245239258,4.073074817657471,10.678374841041173,1696,17.484536082474225,61,31054.281793822527,320.1472349878611,4568.57773083535,0.03501169835795737,2.855361081772094,0.20009202186741318,19.40892612113907
2807999,"[400, 400, 16.867727279663086]",9,32,8,17.0,16.867727279663086,12.973077774047852,15.11570692062378,188,23.5,46,19875.98483026945,2484.4981037836815,5409.44997240266,0.6464484172879427,3.3809062327516624,1.552811314864801,12.422490518918408
2801602,"[400, 400, 19.93879508972168]",39,112,8,28.05263157894737,19.93879508972168,4.390939712524414,16.07126404109754,1547,40.71052631578947,176,33463.937379661074,880.6299310437125,5085.180619033006,0.06556303540814722,3.178237886895629,0.5503937069023204,20.91496086228818
