scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,percent_very_poor,percent_poor,percent_fair,percent_good,percent_excellent,tensor_max [dBm],tensor_min [dBm],tensor_mean [dBm],tensor_median [dBm]
2806166,"[400, 400, 19.95325469970703]",7,56,8,31.33333333333333,19.95325469970703,13.245681762695312,15.768204847971598,270,45.0,82,16233.848979936522,2705.641496656087,12751.495715103763,0.2637226677540499,7.969684821939852,1.691025935410054,10.146155612460324,0.16435,0.2309,0.240975,0.075725,0.28805,-66.4766845703125,-220.0,-104.70500946044922,-96.47711181640625
2800792,"[400, 400, 17.55950164794922]",9,50,8,19.75,17.55950164794922,4.557038307189941,9.876530826091766,221,27.625,73,5893.937858221758,736.7422322777197,1912.8168618557063,0.0125914030929561,1.1955105386598166,0.4604638951735748,3.683711161388598,0.1568,0.2523,0.060525,0.08445,0.445925,-56.17726135253906,-220.0,-94.00019073486328,-85.88131713867188
2803015,"[400, 400, 21.52730369567871]",120,40,8,14.722689075630251,21.52730369567871,4.163629531860352,9.97328110302196,2390,20.084033613445374,58,28123.17470747249,236.32919922245796,1531.2532520917305,0.0129656989003433,0.9570332825573316,0.1477057495140362,17.576984192170304,0.558325,0.2016,0.082525,0.056675,0.100875,-55.14161682128906,-220.0,-142.89122009277344,-126.57457733154297
2800042,"[400, 400, 27.491987228393555]",46,68,8,23.33333333333333,27.491987228393555,4.461471080780029,15.330483531951904,1489,33.08888888888889,102,25127.479976237395,558.3884439163866,1846.6142483300143,0.1174679923608698,1.154133905206259,0.3489927774477416,15.704674985148367,0.174975,0.2955,0.199575,0.08425,0.2457,-65.74072265625,-220.0,-104.44249725341797,-98.94215393066406
2802121,"[400, 400, 19.033123016357422]",3,34,8,21.0,19.033123016357425,16.51207160949707,17.772597312927246,59,29.5,49,26809.24940668744,13404.62470334372,16666.746902433053,6.339064065158993,10.416716814020658,8.377890439589827,16.755780879179653,0.27802364864864865,0.05731418918918919,0.10202702702702703,0.2172804054054054,0.34535472972972975,-65.14704895019531,-220.0,-110.54167175292969,-85.6048583984375
2802349,"[400, 400, 20.83259391784668]",76,90,8,14.32,20.83259391784668,3.9705381393432617,10.626718139648435,1461,19.48,133,22755.780529900763,303.4104070653435,2745.4599965712405,0.0355336774034594,1.7159124978570253,0.1896315044158397,14.222362831187974,0.354225,0.226775,0.110425,0.069825,0.23875,-57.073631286621094,-220.0,-113.3121337890625,-105.73523712158203
2800331,"[400, 400, 10.534991264343262]",2,40,40,40.0,10.534991264343262,10.534991264343262,10.534991264343262,58,58.0,58,2223.919535008231,2223.919535008231,2223.919535008231,1.3899497093801445,1.3899497093801445,1.3899497093801445,1.3899497093801445,0.025775,0.17525,0.2674,0.112825,0.41875,-60.038787841796875,-220.0,-86.4885025024414,-88.40656280517578
2806928,"[400, 400, 19.373199462890625]",10,68,8,23.77777777777778,19.373199462890625,4.80617618560791,14.98547977871365,303,33.666666666666664,100,13133.113191009865,1459.2347990010958,4761.234075253491,0.0394905301825201,2.975771297033432,0.9120217493756853,8.208195744381166,0.259675,0.1633,0.174525,0.067575,0.334925,-59.420013427734375,-220.0,-104.1463851928711,-96.2535400390625
2803984,"[400, 400, 20.611980438232422]",34,42,8,22.24242424242424,20.611980438232425,12.182496070861816,16.30825794104374,1037,31.424242424242426,61,36526.57725939571,1106.8659775574451,9352.73227528692,0.1724848894183265,5.845457672054325,0.6917912359734034,22.829110787122318,0.29282296650717704,0.2536842105263158,0.1502870813397129,0.14291866028708133,0.16028708133971292,-64.1677474975586,-220.0,-115.7291488647461,-103.51602935791016
2800177,"[400, 400, 21.70058822631836]",98,34,8,11.56701030927835,21.70058822631836,4.150702476501465,9.683907381038075,1489,15.350515463917526,49,22994.569220041,237.05741463959788,1681.0993571675936,0.0331237229718499,1.050687098229746,0.1481608841497486,14.371605762525624,0.21085,0.249125,0.17095,0.133525,0.23555,-63.23991394042969,-220.0,-105.6011734008789,-98.3643569946289
2800242,"[400, 400, 38.80452346801758]",17,256,8,32.125,38.80452346801758,4.646527290344238,18.20596200227737,751,46.9375,390,24480.192277257054,1530.012017328566,6481.290256858715,0.0703031352372636,4.050806410536697,0.9562575108303536,15.30012017328566,0.23751046025104602,0.21698744769874476,0.28928870292887027,0.09926778242677824,0.15694560669456067,-62.33964538574219,-220.0,-111.43494415283203,-98.6578369140625
2806527,"[400, 400, 20.079294204711914]",12,398,8,48.54545454545455,20.079294204711918,4.195154190063477,15.638329939408736,779,70.81818181818181,595,20644.49674179988,1876.772431072716,13082.930659963147,0.0862452165871411,8.176831662476967,1.172982769420448,12.902810463624927,0.391275,0.229925,0.1225,0.0554,0.2009,-59.072265625,-220.0,-114.32997131347656,-108.43144226074219
2808246,"[400, 400, 21.54710578918457]",105,64,8,15.903846153846152,21.54710578918457,3.838633537292481,12.84363043308258,2279,21.91346153846154,100,44115.81211961529,424.1905011501469,10245.224835053376,0.0459898357184079,6.403265521908361,0.2651190632188418,27.57238257475955,0.5154228855721393,0.2558955223880597,0.12059701492537313,0.042512437810945276,0.06557213930348259,-61.04768371582031,-220.0,-137.29397583007812,-121.5627212524414
2801711,"[400, 400, 27.339582443237305]",32,22,8,9.419354838709678,27.339582443237305,4.5690507888793945,18.091210826750725,376,12.129032258064516,31,8513.230295546835,274.62033211441405,932.7558039879224,0.03970971541401,0.5829723774924515,0.1716377075715087,5.3207689347167735,0.179775,0.22045,0.1926,0.089825,0.31735,-62.57658386230469,-220.0,-100.5599594116211,-95.67325592041016
2800757,"[400, 400, 33.83949279785156]",34,74,8,25.09090909090909,33.83949279785156,4.70939826965332,21.32717765461315,1176,35.63636363636363,109,11488.098286041222,348.1241904860976,1349.6840395138709,0.0177005012097651,0.8435525246961694,0.217577619053811,7.180061428775763,0.195225,0.170025,0.272075,0.106825,0.25585,-66.00990295410156,-220.0,-105.14838409423828,-94.90885925292969
2801935,"[400, 400, 19.033571243286133]",8,34,8,18.571428571428573,19.033571243286133,13.136820793151855,16.52253600529262,181,25.857142857142858,49,15455.03373216292,2207.86196173756,8330.480528129472,0.2275895129406125,5.20655033008092,1.379913726085975,9.659396082601823,0.33575,0.3456,0.10735,0.058725,0.152575,-51.68690490722656,-220.0,-121.19038391113281,-106.24669647216797
2801520,"[400, 400, 21.50053596496582]",29,44,8,25.428571428571427,21.50053596496582,4.244643688201904,15.065599969455176,1012,36.142857142857146,64,15657.826429887433,559.208086781694,2528.181011548585,0.0347072089184439,1.580113132217866,0.3495050542385587,9.786141518679644,0.3108,0.28895,0.140025,0.083475,0.17675,-59.705322265625,-220.0,-110.80592346191406,-105.19686126708984
2801760,"[400, 400, 17.999109268188477]",43,116,8,15.238095238095235,17.999109268188477,4.2511138916015625,7.909227462041946,878,20.904761904761905,174,25737.66675123007,612.8015893150016,9957.36151185494,0.0027392888557145,6.223350944909337,0.383000993321876,16.086041719518793,0.9975238095238095,7.142857142857143e-05,0.0,4.761904761904762e-05,0.002357142857142857,-52.20904541015625,-220.0,-219.58343505859375,-220.0
2800304,"[400, 400, 45.915199279785156]",33,138,8,28.375,45.91519927978516,4.4908833503723145,16.413744017481804,1324,41.375,205,30378.200639438404,949.3187699824502,4258.841414295406,0.0506715034741319,2.6617758839346286,0.5933242312390313,18.986375399649003,0.3811,0.169975,0.1449,0.130225,0.1738,-63.519676208496094,-220.0,-123.6250228881836,-105.04818725585938
2802347,"[400, 400, 22.005508422851562]",130,52,8,11.968992248062015,22.00550842285156,3.9908015727996826,9.172402017800383,2058,15.953488372093023,76,26230.39024845574,203.33635851516075,5621.862877140942,0.0300087000755683,3.5136642982130883,0.1270852240719754,16.393993905284834,0.4018,0.196425,0.15865,0.098,0.145125,-60.53672790527344,-220.0,-121.22566223144531,-108.64888000488281
2805577,"[400, 400, 17.509878158569336]",13,36,8,12.833333333333334,17.509878158569336,4.206544399261475,7.831199447313945,207,17.25,52,3640.0794353819383,303.3399529484949,945.5512599411816,0.0023053379540942,0.5909695374632384,0.1895874705928093,2.275049647113712,0.16903846153846153,0.23985576923076923,0.21394230769230768,0.08538461538461538,0.29177884615384614,-59.973716735839844,-220.0,-100.9219741821289,-97.07929992675781
2800383,"[400, 400, 21.036884307861328]",31,32,8,13.0,21.036884307861328,4.166468620300293,13.764038530985514,525,17.5,46,10272.666912574794,342.4222304191598,1272.3296098162791,0.0349286255850893,0.7952060061351744,0.2140138940119748,6.420416820359247,0.2195,0.22765,0.2032,0.1498,0.19985,-58.089996337890625,-220.0,-104.1695785522461,-97.04150390625
