scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,percent_very_poor,percent_poor,percent_fair,percent_good,percent_excellent,tensor_max [dBm],tensor_min [dBm],tensor_mean [dBm],tensor_median [dBm]
2805598,"[400, 400, 44.58257293701172]",108,92,8,14.97196261682243,44.58257293701172,4.08806848526001,12.71909062216215,2189,20.457943925233646,128,28856.570115490045,269.6875711728041,1088.4262921039935,0.0278277114633601,0.680266432564996,0.1685547319830026,18.03535632218128,0.6264833333333333,0.24355833333333332,0.07211666666666666,0.02545,0.032391666666666666,-61.75932312011719,-227.34494018554688,-139.8715057373047,-126.96692657470703
2800764,"[400, 400, 32.508056640625]",97,136,8,24.5,32.508056640625,4.154389381408691,13.433026631673178,3359,34.989583333333336,202,40354.68185496026,420.3612693225027,11462.669827320176,0.0215635072039754,7.16416864207511,0.2627257933265642,25.221676159350164,0.6368083333333333,0.20299166666666665,0.08275,0.044566666666666664,0.032883333333333334,-57.88877868652344,-222.62576293945312,-147.36343383789062,-133.6168670654297
2808429,"[400, 400, 20.415285110473633]",30,64,8,21.517241379310345,20.415285110473636,4.407959938049316,14.237824653757029,886,30.55172413793104,98,16995.98044792332,586.0682913077009,2973.3119566962896,0.0771947453097572,1.8583199729351807,0.366292682067313,10.622487779952078,0.45900833333333335,0.2895583333333333,0.11264166666666667,0.061475,0.07731666666666667,-58.84080505371094,-220.0,-121.70393371582031,-116.78922271728516
2800303,"[400, 400, 19.795095443725586]",6,24,8,13.6,19.795095443725582,4.164602756500244,14.66558542251587,92,18.4,34,21542.34503361044,4308.469006722088,13959.034879320652,0.0197250166782168,8.724396799575407,2.6927931292013048,13.463965646006525,0.3271597222222222,0.4086875,0.14080555555555554,0.05247916666666667,0.07086805555555556,-64.59977722167969,-220.0,-119.78717803955078,-109.35517120361328
2808150,"[400, 400, 21.672914505004883]",33,42,8,18.8125,21.672914505004883,4.379203796386719,14.76889517903328,845,26.40625,63,17577.399161227262,549.2937237883519,2438.652509480656,0.1235507810991749,1.52415781842541,0.34330857736772,10.98587447576704,0.36759166666666665,0.33476666666666666,0.18134166666666668,0.04555833333333333,0.07074166666666666,-65.35961151123047,-220.0,-117.62885284423828,-111.20983123779297
2802194,"[400, 400, 21.393619537353516]",58,186,8,23.57894736842105,21.39361953735352,4.17246150970459,12.271687064254492,1712,30.035087719298247,160,29365.719975113905,515.1880697388405,3115.5524017169223,0.0035020228509506,1.9472202510730765,0.3219925435867752,18.35357498444619,0.4963416666666667,0.265325,0.12533333333333332,0.047933333333333335,0.06506666666666666,-58.97673797607422,-220.0,-126.45953369140625,-119.67488861083984
2802322,"[400, 400, 24.444414138793945]",22,42,8,17.904761904761905,24.444414138793945,4.276841640472412,15.150617281595864,524,24.952380952380956,61,19508.057765853227,928.9551317072966,2410.3806214112847,0.2118248076440249,1.506487888382053,0.5805969573170604,12.19253610365827,0.37993333333333335,0.3480916666666667,0.15625833333333333,0.03925833333333333,0.07645833333333334,-63.741722106933594,-237.01718139648438,-119.00933837890625,-110.98572540283203
2803220,"[400, 400, 21.27845573425293]",77,88,8,27.894736842105264,21.27845573425293,4.170719623565674,15.205334939454731,3128,41.1578947368421,144,35390.27518755145,465.6615156256771,2142.008234345325,0.060741952170664,1.3387551464658285,0.2910384472660481,22.118921992219665,0.6460333333333333,0.219325,0.07433333333333333,0.038408333333333336,0.0219,-67.85734558105469,-220.0,-141.4566650390625,-130.19711303710938
2810423,"[400, 400, 13.49653148651123]",2,164,164,164.0,13.49653148651123,13.49653148651123,13.49653148651123,246,246.0,246,41026.98101216769,41026.98101216769,41026.98101216769,25.641863132604808,25.641863132604808,25.641863132604808,25.641863132604808,0.30784060239051053,0.27970182879348016,0.21863872445623825,0.11380251449653368,0.0800163298632374,-56.50691223144531,-220.0,-113.10077667236328,-106.46366882324219
2800368,"[400, 400, 27.277507781982422]",96,92,8,20.63157894736842,27.277507781982425,3.856793165206909,13.622320790039865,2814,29.621052631578948,146,33431.221327688305,351.9075929230348,2845.5618214783613,0.0146202713908797,1.7784761384239758,0.2199422455768967,20.89451332980517,0.5691333333333334,0.2425,0.09040833333333333,0.048375,0.04958333333333333,-65.4457778930664,-220.0,-134.55369567871094,-125.3844223022461
2805870,"[400, 400, 21.254432678222656]",57,40,8,15.714285714285714,21.254432678222656,6.719287872314453,15.493958566870008,1212,21.642857142857142,58,29748.0986124622,531.2160466511107,2326.358355168908,0.053695254966733,1.453973971980567,0.3320100291569441,18.592561632788875,0.441575,0.2574625,0.1618625,0.05495625,0.08414375,-65.32942199707031,-230.5244140625,-123.14710998535156,-115.01044464111328
2805830,"[400, 400, 22.145532608032227]",131,62,8,11.538461538461538,22.145532608032227,4.262187957763672,9.389591319744405,1983,15.253846153846156,91,25244.85486303195,194.191191254092,952.8557062982871,0.0317633510946643,0.5955348164364295,0.1213694945338075,15.778034289394975,0.5835333333333333,0.23693333333333333,0.089,0.04206666666666667,0.048466666666666665,-62.06066131591797,-224.34188842773438,-135.4353485107422,-126.2752914428711
2806422,"[400, 400, 4.129485607147217]",2,8,8,8.0,4.129485607147217,4.129485607147217,4.129485607147217,10,10.0,10,137.84787327687064,137.84787327687064,137.84787327687064,0.0861549207980441,0.0861549207980441,0.0861549207980441,0.0861549207980441,0.2312,0.3173125,0.1080375,0.0799,0.26355,-53.804229736328125,-220.0,-99.52168273925781,-102.93538665771484
2802423,"[400, 400, 30.0]",76,98,8,25.946666666666665,30.0,4.25877857208252,14.26133274714152,2849,37.986666666666665,135,38406.10166585064,512.0813555446753,5807.25851270344,0.0023264194519743,3.62953657043965,0.320050847215422,24.003813541156656,0.7194583333333333,0.15024166666666666,0.07595,0.025233333333333333,0.029116666666666666,-62.3857421875,-220.0,-149.41734313964844,-140.15945434570312
