scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,min_coords_biggest_building,max_coords_biggest_building,scene_total_area,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,tot_buildings_volume_max,avg_building_volume,max_building_volume
2800185,[400.       400.        30.229837],3,72,36,54.0,30.22983741760254,21.89224624633789,26.061041831970215,160,80.0,108,[ -94.319176 -112.65909     0.      ],[  4.0786667 -13.106033   30.229837 ],160000.0,19245.41275016847,9622.706375084235,9795.805798310088,5.906004344911489,6.122378623943805,6.014191484427647,12.028382968855293,502998.73897851235,251499.36948925618,296125.6166573222
2800398,[400.      400.       32.19311],64,110,8,20.126984126984127,32.193111419677734,12.601287841796875,19.74813759516156,1746,27.714285714285715,145,[61.31858  16.172157  0.      ],[97.6544   70.02849  23.768234],160000.0,49786.86369132936,790.2676776401486,2270.883523449971,0.12482247073581675,1.419302202156232,0.49391729852509286,31.116789807080842,1004037.9388251409,15937.110140081606,46512.392959406185
2801638,[400.       400.        33.752274],58,40,8,15.368421052631579,33.75227355957031,4.098748683929443,12.721195212581701,1200,21.05263157894737,58,[-13.6512575 -32.014626    0.       ],[10.990602 20.583836 33.62895 ],160000.0,25625.48971262813,449.56999495838824,1984.7851684496272,0.05340044209319785,1.240490730281017,0.2809812468489926,16.015931070392586,368144.12306997826,6458.668825789091,43587.28237144153
2801657,[400.      400.       16.95619],2,24,24,24.0,16.95619010925293,16.95619010925293,16.95619010925293,34,34.0,34,[-28.787973 -36.05989    0.      ],[27.738821 36.73191  16.95619 ],160000.0,4114.687197164167,4114.687197164167,4114.687197164167,2.571679498227604,2.571679498227604,2.571679498227604,2.571679498227604,69769.4183552247,69769.4183552247,69769.4183552247
2803737,[400.      400.       20.49884],18,60,8,16.941176470588236,20.49884033203125,4.1517815589904785,15.170923794017119,398,23.41176470588235,88,[-52.07763  46.58444   0.     ],[ 37.659534 134.371     20.426643],160000.0,42962.86196358998,2527.2271743288225,7877.717239237085,0.27781539954531353,4.923573274523179,1.579516983955514,26.851788727243743,685964.8829154657,40350.87546561564,160915.3206280597
2805578,[400.       400.        28.481428],48,48,8,15.319148936170214,28.481428146362305,4.141089916229248,15.225331539803364,986,20.97872340425532,70,[-55.969917 -41.877342   0.      ],[-34.743034  10.019868  19.63185 ],160000.0,23446.915173613757,498.8705356088033,1226.6797057598014,0.11297132928739302,0.7666748160998759,0.3117940847555022,14.654321983508602,368337.0641390638,7836.958811469443,21626.759362310724
2802995,[400.       400.        20.246496],42,40,8,18.341463414634145,20.246496200561523,4.421961307525635,12.836067129925985,1046,25.51219512195122,58,[-111.19819   99.75216    0.     ],[-42.448307 163.69398   17.133768],160000.0,30385.97509500743,741.121343780669,4395.992966855614,0.20912699196237328,2.747495604284759,0.46320083986291816,18.99123443437964,445691.07020263525,10870.513907381348,75319.92398273472
2802139,[400.       400.        19.633848],19,82,8,26.555555555555557,19.633848190307617,2.0,13.773193942175972,679,37.72222222222222,119,[63.732937 64.24028   0.      ],[129.78616  126.95775   17.809616],160000.0,28676.63021372205,1593.1461229845581,7019.9401519296225,0.11525196069147796,4.387462594956014,0.9957163268653488,17.92289388357628,362922.63942422636,20162.368856901463,73779.73868510977
2804644,[434.9558   400.        20.758287],7,28,8,12.666666666666666,20.75828742980957,15.114049911499023,16.928693294525146,102,17.0,40,[-120.67306  -69.75073    0.     ],[118.39185 185.0707   15.11405],173982.33,104660.48575613229,17443.414292688714,60918.86159283249,2.6046418054255116,35.014396145489265,10.02596900540166,60.15581403240996,1653236.145455333,275539.3575758888,920730.7146657711
2802333,[400.       400.        21.655699],76,108,8,19.92,21.655698776245117,4.09564208984375,14.86790517171224,2091,27.88,156,[-102.28945    32.840034    0.      ],[  5.337982 124.03276   16.195162],160000.0,52230.34981637011,696.4046642182682,9814.839093052957,0.010892759964831952,6.134274433158098,0.43525291513641756,32.64396863523132,825569.8244386091,11007.597659181456,158952.9073439351
2808174,[400.       400.        20.348343],94,36,8,11.204301075268818,20.348342895507812,4.209724426269531,12.028637075936922,1377,14.806451612903226,52,[-90.457184 -46.659615   0.      ],[-37.886913  21.01149   18.104345],160000.0,59119.71792583835,635.6958916756812,3597.1711616314715,0.06781091979049961,2.2482319760196696,0.3973099322973009,36.949823703648974,888561.699077703,9554.426871803253,64405.99607388358
2805927,[400.      400.       22.31319],86,86,8,19.529411764705884,22.313190460205078,4.1669230461120605,12.556194097855512,2370,27.88235294117647,139,[-53.03317  65.11451   0.     ],[ 34.604164 125.00421   18.471216],160000.0,56820.572937651836,668.477328678257,6556.10801974393,0.013388560588064138,4.097567512339956,0.4177983304239107,35.5128580860324,840500.8099208862,9888.244822598659,96947.54027840341
2805866,[400.      400.       32.31895],47,164,8,26.47826086956522,32.31895065307617,4.073793888092041,16.471817462340645,1721,37.41304347826087,230,[ 12.438293 -62.763607   0.      ],[ 53.175777 -13.827728  16.948803],160000.0,27261.964262587982,592.6513970127822,1993.5245766899461,0.039882980753282025,1.2459528604312162,0.37040712313298896,17.03872766411749,465145.6250439724,10111.8614139994,33787.85522230912
2805935,[400.       400.        19.023968],12,24,8,10.909090909090908,19.023967742919922,4.268927097320557,14.750849853862416,158,14.363636363636363,34,[69.8962  76.30742  0.     ],[117.133965 138.2344    17.325523],160000.0,14293.192167544858,1299.3811061404415,2930.448252657654,0.10228225445504449,1.831530157911034,0.812113191337776,8.933245104715537,233297.02468899262,21208.820426272054,50682.21989766715
2801468,[400.       400.        40.142643],38,56,8,14.216216216216216,40.142642974853516,4.299542427062988,16.30306502935049,715,19.324324324324323,82,[-161.41225  -79.96261    0.     ],[-94.3643   -47.01096   40.142643],160000.0,27336.43267309552,738.8225046782575,3790.6268830592744,0.06045357773775322,2.3691418019120465,0.46176406542391074,17.0852704206847,534741.7817472108,14452.480587762457,88688.75760458787
2806532,[400.       400.         4.428508],2,8,8,8.0,4.4285078048706055,4.4285078048706055,4.4285078048706055,10,10.0,10,[-101.97081    16.542719    0.      ],[-90.209206  24.446554   4.428508],160000.0,92.96178328312817,92.96178328312817,92.96178328312817,0.05810111455195511,0.05810111455195511,0.05810111455195511,0.05810111455195511,411.6819828240229,411.6819828240229,411.6819828240229
2800180,[400.      400.       44.18939],19,56,8,19.0,44.189388275146484,4.8523101806640625,24.51551866531372,483,26.833333333333332,82,[ -49.22538 -127.15556    0.     ],[  7.361431 -92.323555  36.09676 ],160000.0,24763.065881531867,1375.725882307326,3937.0822883749206,0.1630747714852987,2.4606764302343254,0.8598286764420787,15.476916175957417,563861.0933506732,31325.61629725962,71147.87862472706
2800380,[400.       400.        22.496449],60,50,8,16.8135593220339,22.496448516845703,4.322270393371582,12.936228404610844,1390,23.559322033898304,79,[ 9.18749 76.89233  0.     ],[ 59.930344 138.73041   16.61975 ],160000.0,30355.31781451041,514.496912110346,3137.840682428636,0.09370923164360193,1.9611504265178974,0.3215605700689662,18.972073634069005,449606.1226386739,7620.442756587695,52150.12476113473
2801463,[400.       400.        21.721561],85,68,8,22.428571428571427,21.721561431884766,4.493765354156494,15.178593357404074,2746,32.69047619047619,104,[-133.0401     49.157623    0.      ],[-59.506622  121.382195   15.3012705],160000.0,45823.53470516988,545.5182702996414,5310.92390379752,0.02939675362642447,3.31932743987345,0.34094891893727586,28.63970919073118,741470.7444218909,8827.032671689181,81263.88317685603
2809560,[404.1167  400.       56.87331],11,128,8,43.4,56.87331008911133,4.279442310333252,25.44999442100525,633,63.3,190,[ 45.586456 -93.90254    0.      ],[204.11671    -6.8174973  17.92828  ],161646.69,40350.458915143034,4035.0458915143035,13805.614645293565,0.5665082831696201,8.540610920526017,2.4962131633624125,24.962131633624125,898239.5957821056,89823.95957821053,247510.92323081545
2800382,[400.      400.       30.17742],29,42,8,21.642857142857142,30.177419662475586,4.286472320556641,15.94901214327131,883,31.535714285714285,65,[-124.18657   66.43893    0.     ],[-55.449432 120.54072   16.06256 ],160000.0,28969.973810691758,1034.64192181042,3718.80223754677,0.18026625246109687,2.324251398466731,0.6466512011315125,18.10623363168235,512387.16083421145,18299.541458364696,59733.48082521826
2802376,[400.      400.       17.75914],68,52,8,17.46268656716418,17.759140014648438,3.998183250427246,9.528365690316727,1575,23.507462686567163,78,[-140.74068    76.820984    0.      ],[110.395485 125.91341   14.13386 ],160000.0,39695.71364877429,592.4733380414074,12328.882556641358,0.005587168448842022,7.705551597900849,0.37029583627587964,24.80982103048394,493414.37432004407,7364.393646567822,174254.69550456433
2806510,[400.       400.        27.820312],13,40,8,20.0,27.8203125,4.376375675201416,15.291190107663473,336,28.0,58,[ 70.351974 -59.356064   0.      ],[111.04746   35.699745  27.820312],160000.0,24945.923952036497,2078.8269960030416,5432.520621335483,0.1777346705152195,3.395325388334677,1.299266872501901,15.591202470022813,403479.5243025476,33623.293691878964,107618.4981270477
2805425,[400.       400.        21.405916],50,24,8,11.755102040816327,21.405916213989258,4.2490739822387695,12.837773050580706,768,15.673469387755102,34,[-111.60104  -50.63295    0.     ],[-13.60508   33.36868   15.387587],160000.0,64509.92642635423,1316.5291107419232,8231.820603472326,0.10303443868950125,5.144887877170204,0.822830694213702,40.3187040164714,1016837.0923356288,20751.77739460467,126667.85235914095
2806823,[400.       400.        28.156034],47,40,8,16.869565217391305,28.156034469604492,4.409412860870361,16.592392683029175,1082,23.52173913043478,58,[-78.342224  86.854576   0.      ],[-40.981377 113.74919   28.156034],160000.0,37506.48884501789,815.3584531525629,1593.2969388374659,0.018962801720235803,0.995810586773416,0.5095990332203518,23.441555528136185,646957.0113571727,14064.282855590713,28291.34154076712
2800021,[400.       400.        19.422375],14,68,8,18.0,19.422374725341797,4.614240646362305,12.79928442148062,325,25.0,100,[ -43.821613 -148.4955      0.      ],[ 14.341011 -87.42562   16.55662 ],160000.0,9629.035389572455,740.6950299671119,3551.984351932566,0.035747563915265346,2.219990219957854,0.4629343937294449,6.0181471184827835,147078.28953151245,11313.714579347112,58808.853896973545
2800786,[400.     400.      66.5017],22,772,8,48.38095238095238,66.50170135498047,10.06568717956543,18.237457411629812,1366,65.04761904761905,1040,[ -23.594185 -177.40886     0.      ],[ 72.43573  -62.905846  66.5017  ],160000.0,25440.479606114244,1211.451409814964,10995.71464779944,0.26980091375717163,6.87232165487465,0.7571571311343525,15.900299753821402,956719.1727329739,45558.055844427334,731233.7316925426
2809497,[442.19855  400.        17.697968],15,28,8,15.285714285714286,17.697967529296875,4.295482635498047,13.221354143960136,293,20.928571428571427,40,[-14.918809 -74.15526    0.      ],[242.19856  124.15268   16.968903],176879.42,77559.03944828552,5539.931389163251,50988.41568070122,0.044439473451572405,28.82665215670737,3.1320383854930847,43.84853739690318,1278067.7222702045,91290.5515907289,865217.4587966938
2808049,[400.       400.        19.616575],53,52,8,18.153846153846153,19.616575241088867,4.210904121398926,11.097308415632982,1312,25.23076923076923,76,[-117.590065  -15.878447    0.      ],[ 5.425194 30.242144 16.272243],160000.0,29647.868926598596,570.1513255115116,5673.536340182647,0.05555867595770223,3.5459602126141543,0.3563445784446947,18.529918079124123,428544.69958351087,8241.244222759824,92321.16483216573
2804449,[400.      400.       35.40436],84,396,8,43.7710843373494,35.404361724853516,3.913820743560791,16.538716614964496,5057,60.9277108433735,576,[   3.3557968 -169.37135      0.       ],[ 96.854126 -62.070282  19.383465],160000.0,73149.48660984758,881.3191157812957,10032.470871470752,0.04106151415369798,6.27029429466922,0.5508244473633098,45.71842913115473,1334369.1725698474,16076.737018913827,194464.04612693255
2802887,[400.       400.        20.372263],39,16,8,8.736842105263158,20.372262954711914,4.153261184692383,15.76663643435428,422,11.105263157894736,22,[ -82.40814 -105.73596    0.     ],[-44.110878 -23.938261  17.528048],160000.0,30452.158954780887,801.3726040731812,3132.6281533772562,0.21682740306277537,1.9578925958607851,0.5008578775457383,19.032599346738056,495400.2179237363,13036.847840098326,54908.85526534628
2800121,[400.      403.55862  21.51429],18,32,8,11.529411764705882,21.51428985595703,7.197315692901611,15.879962893093333,260,15.294117647058824,46,[  66.92545 -203.55862    0.     ],[191.77573 -43.88358  16.51562],161423.45,45636.237314184706,2684.484547893218,19935.472982342617,0.1287034450971453,12.349799608676049,1.6630077575000566,28.27113187750096,732564.2815432718,43092.01656136893,329246.68190231087
2805150,[400.       400.        21.217318],90,86,8,15.707865168539326,21.217317581176758,4.118366241455078,14.955700258190712,1963,22.0561797752809,139,[57.92321  27.352314  0.      ],[178.80353   80.95106   19.963047],160000.0,54985.19487661941,617.811178388982,6556.311322570182,0.02217115774729791,4.097694576606364,0.3861319864931138,34.365746797887134,894732.8424773248,10053.178005363201,129341.24315831257
2805469,[400.       400.        16.089693],5,16,8,11.0,16.089693069458008,4.239417552947998,9.908725619316101,58,14.5,22,[-49.08856 -67.29043   0.     ],[-32.08468  -46.985806  14.878227],160000.0,973.5663036781625,243.39157591954063,345.25735779279785,0.10424910732243915,0.21578584862049865,0.1521197349497129,0.6084789397988516,11224.505469059779,2806.1263672649447,5136.817423412576
2806767,[495.93475  409.45123   20.546867],15,396,8,41.0,20.54686737060547,4.642499923706055,14.994650295802526,857,61.214285714285715,612,[  0.73101807 -41.593967     0.        ],[295.93475  209.45123   20.546867],203061.1,92040.39039687312,6574.313599776651,74109.48088478157,0.12388211146674037,36.49614976270242,3.2376037567642877,45.32645259470003,1816651.8599442905,129760.84713887789,1522717.6746440283
2802212,[400.       400.        32.312984],29,28,8,14.642857142857142,32.312984466552734,3.923305034637451,14.482638810362134,559,19.964285714285715,40,[   0.563716 -165.57253     0.      ],[161.20102  -47.48576   14.917734],160000.0,37468.33876005183,1338.1549557161372,18969.139530638287,0.04259530916013318,11.85571220664893,0.8363468473225855,23.417711725032394,602459.0815984169,21516.395771372034,282976.5804986827
2807290,[400.       400.        18.752237],54,40,8,11.547169811320755,18.75223731994629,4.081207275390625,7.836671397371112,812,15.320754716981131,58,[-43.146618  57.103912   0.      ],[  3.1829681 124.68594    13.013998 ],160000.0,16964.524165491857,320.08536161305386,3131.0475308150053,0.04709242246642134,1.9569047067593783,0.20005335100815866,10.60282760343241,187061.83898572501,3529.4686601080175,40747.44640292328
2808819,[426.9228  406.32495  93.     ],12,202,8,34.0,93.0,4.670431137084961,17.090358300642535,547,49.72727272727273,301,[-108.15424   -33.568787    0.      ],[ 51.716667 206.32497   10.376034],173469.38,117936.8212676497,10721.529206149973,38352.03275831882,0.020150529289358843,22.108820509855885,6.180646702710477,67.98711372981526,1456581.9969677643,132416.54517888764,397941.9875454657
2806233,[400.       400.        20.221075],25,32,8,15.416666666666666,20.2210750579834,4.326848983764648,11.96216764052709,507,21.125,46,[  61.936802 -161.52386     0.      ],[ 93.05933  -88.07552   18.830162],160000.0,18248.094749372875,760.3372812238696,2285.898346607719,0.14582171394924856,1.4286864666298242,0.4752108007649185,11.405059218358044,258922.6400454853,10788.443335228556,43043.83629265546
2800026,[400.       400.        18.399385],70,28,8,9.91304347826087,18.399385452270508,3.9804983139038086,7.896051185718481,888,12.869565217391305,40,[-101.21517      5.7825336    0.       ],[-59.748043  59.97271   14.458566],160000.0,16909.65232489301,245.0674249984494,2247.1110057957485,0.017131373746415192,1.4044443786223428,0.15316714062403083,10.56853270305813,185617.65043806395,2690.1108759139706,32490.002139400283
2800240,[400.       400.        21.733725],30,24,8,14.620689655172415,21.73372459411621,12.87827205657959,16.534645244993012,578,19.93103448275862,34,[-79.78142  -15.726994   0.      ],[-20.74304   18.659203  17.1452  ],160000.0,13509.040918999177,465.82899720686817,2030.1052372979393,0.14063996089826106,1.268815773311212,0.2911431232542926,8.443150574374485,222641.3114477685,7677.286601647191,34806.561795218724
2802417,[400.       400.        21.226692],69,74,8,24.147058823529413,21.22669219970703,4.310367107391357,15.614564341657301,2345,34.48529411764706,111,[-137.1094    49.09516    0.     ],[-57.550667  95.9388    16.33027 ],160000.0,43102.26271754474,633.8568046697756,3726.8205616010237,0.10231041184383685,2.3292628510006397,0.3961605029186097,26.938914198465465,701975.0128789485,10323.161954102185,60859.98887175749
2802290,[419.28552  400.        28.866196],36,587,8,38.65714285714286,28.866195678710938,4.063275337219238,16.299409839085172,1691,48.31428571428572,584,[-219.2855    -20.282364    0.      ],[-61.566116 143.46992   23.191774],167714.2,53757.43661771099,1535.9267605060284,25826.911245859228,0.011061430122830113,15.39935841129092,0.9158000526415038,32.05300184245263,1077853.0730117802,30795.802086050862,598971.8982437189
2808460,[400.      400.       17.23993],36,56,8,17.714285714285715,17.23992919921875,4.275917053222656,8.66077686037336,860,24.571428571428573,82,[43.642834 35.347717  0.      ],[100.49894  121.3864    15.028937],160000.0,17063.073601759057,487.5163886216873,4891.82435193198,0.05833773491965985,3.0573902199574876,0.3046977428885546,10.66442100109941,207910.72691085553,5940.306483167303,73518.92166240892
2802195,[400.       400.        30.111467],41,94,8,27.55,30.111467361450195,4.315954685211182,18.547950208187103,1583,39.575,139,[-108.35048    65.482704    0.      ],[ -9.794029 138.70863   16.564604],160000.0,47706.783282229095,1192.6695820557275,9994.52479410544,0.15621233416866745,6.2465779963159,0.7454184887848296,29.816739551393187,778715.8096737653,19467.89524184413,119544.88426357362
2802775,[400.        400.          7.8347416],6,56,8,26.8,7.834741592407227,4.4198713302612305,6.4076924324035645,181,36.2,74,[ 90.377655 -22.222374   0.      ],[162.74548    69.738815    7.8347416],160000.0,9241.880152829362,1848.3760305658725,6655.03156171483,0.18130754349089784,4.159394726071769,1.1552350191036704,5.776175095518352,68519.09316308014,13703.818632616027,52140.45257535
2800932,[400.       400.        18.290253],9,68,8,20.5,18.290252685546875,4.432476043701172,14.471266388893127,232,29.0,102,[ 78.54276 -71.87155   0.     ],[155.86615    5.717926  18.290253],160000.0,15975.283232476053,1996.9104040595066,5999.481210208498,0.11619224867426965,3.749675756380311,1.2480690025371917,9.984552020297532,263557.4494397832,32944.6811799729,109732.027316904
2803271,[400.       400.        19.419935],4,40,8,28.0,19.41993522644043,16.751508712768555,18.281466166178387,120,40.0,58,[   3.6170216 -128.5782       0.       ],[119.10269  -13.941223  16.751509],160000.0,27304.632100294082,9101.54403343136,13238.928238645865,2.7601665085765124,8.274330149153666,5.688465020894601,17.065395062683802,487719.1364227664,162573.04547425546,221772.02173739386
2802478,[400.      400.       20.59995],129,30,8,11.78125,20.599950790405273,4.037981986999512,11.839623868465424,2006,15.671875,43,[-51.08341   55.687447   0.      ],[-17.776072 104.10033   15.975933],160000.0,50647.622191306546,395.6845483695824,1612.5040980987396,0.0440022028457679,1.0078150613117123,0.24730284273098901,31.654763869566583,696251.0886413506,5439.461630010554,25761.257554309963
2802435,[400.       400.        21.189419],66,28,8,12.892307692307693,21.18941879272461,4.081481456756592,11.210937830118032,1127,17.338461538461537,40,[ 34.153687 -33.56769    0.      ],[103.07953   22.626497  18.873735],160000.0,50053.46738018928,770.0533443106041,4042.2795286620385,0.055705202866597574,2.526424705413774,0.4812833401941275,31.283417112618306,776805.1158688447,11950.847936443759,73102.35249488956
2803217,[400.      400.       34.66331],61,120,8,26.566666666666666,34.66331100463867,3.90873122215271,15.074562752246857,2357,39.28333333333333,202,[87.08382  82.207344  0.      ],[151.39767 117.92958  19.64514],160000.0,40984.44601770392,683.0741002950654,2692.126313667868,0.01568608720437055,1.6825789460424174,0.4269213126844159,25.615278761064957,686052.135360294,11434.2022560049,45133.42867323339
2803098,[400.       400.        26.281378],49,320,8,24.125,26.2813777923584,4.277162551879883,13.308467437823614,1649,34.354166666666664,482,[  67.01511  -114.195206    0.      ],[179.93211   12.252281  17.219172],160000.0,45371.691270556585,945.2435681365954,14278.07181730459,0.019438045649908416,8.923794885815369,0.5907772300853721,28.357307044097865,727219.7556297309,15150.411575619388,245856.56765484135
2805873,[400.       400.        46.478634],48,24,8,11.02127659574468,46.478633880615234,7.37717866897583,22.75856814485915,710,15.106382978723405,34,[-51.447746  93.74327    0.      ],[ -0.9730797 145.39561    17.731323 ],160000.0,12906.473322998903,274.6058153829554,2607.1348296552896,0.011384611281682737,1.6294592685345561,0.1716286346143471,8.066545826874314,318813.864391114,6783.273710449235,46227.95040058339
2805499,[400.       400.        20.733849],53,48,8,15.884615384615385,20.733848571777344,4.201181411743164,12.269163131713867,1135,21.826923076923077,70,[-166.79794    16.866661    0.      ],[-98.535835  83.479614  14.227552],160000.0,27738.81456351638,533.4387416060842,4547.140594533586,0.0629318155098008,2.8419628715834917,0.3333992135038026,17.33675910219774,398446.93498033454,7662.441057314127,64694.68114228285
2801499,[400.       400.        33.702854],33,48,8,29.375,33.70285415649414,4.701998233795166,22.576119258999825,1344,42.0,70,[-122.144   -138.53104    0.     ],[-62.282536 -88.19281   19.502821],160000.0,19282.24188758916,602.5700589871612,3013.3198037521215,0.06707869944155391,1.883324877345076,0.37660628686697584,12.051401179743227,497324.1085991666,15541.378393723953,58768.236653798675
2803578,[400.       400.        37.213852],54,52,8,18.11320754716981,37.21385192871094,4.3323469161987305,20.8441444972776,1334,25.169811320754718,76,[-97.0366  -61.54051   0.     ],[-71.77466  -39.087498  37.213852],160000.0,16100.899255665037,303.7905519936799,1515.4316931746143,0.022478684542147676,0.9471448082341339,0.18986909499604993,10.063062034790647,323381.3599809022,6101.535093979286,21107.94263444434
2800310,[400.       400.        19.280714],5,32,8,16.0,19.28071403503418,4.117414951324463,11.463097929954529,88,22.0,46,[ 22.012165 -21.472643   0.      ],[63.78845   -2.4592893 19.280714 ],160000.0,2341.1523597145356,585.2880899286339,1064.2642147339939,0.019468269244288478,0.6651651342087461,0.36580505620539616,1.4632202248215846,27837.929339554637,6959.482334888659,15314.81085101554
2802201,[400.      400.       19.00381],27,50,8,17.076923076923077,19.00381088256836,4.523215293884277,14.063171716836782,616,23.692307692307693,75,[  67.254845 -130.39578     0.      ],[156.28355  -11.617344  15.736561],160000.0,40031.102258447594,1539.6577791710613,10574.691091646819,0.07384717054013891,6.609181932279261,0.9622861119819134,25.01943891152975,603786.4834207738,23222.557054645145,166409.2695326255
2804503,[400.       400.        20.572948],48,40,8,15.702127659574469,20.572948455810547,12.920507431030273,16.604954354306486,1025,21.80851063829787,64,[-103.79706  -96.67542    0.     ],[-49.578964 -59.817028  20.3533  ],160000.0,34087.15511992833,725.2586195729432,1998.3918996329303,0.15140671136068704,1.2489949372705815,0.45328663723308943,21.304471949955204,565255.0385698477,12026.702948294635,40673.87003985577
2801692,[400.       400.        28.288778],60,190,8,24.576271186440678,28.28877830505371,6.632106304168701,17.64639968387151,2063,34.96610169491525,263,[26.790813 71.56485   0.      ],[ 99.440895  168.74718    12.7042675],160000.0,48475.56935891729,821.6198196426659,7060.304009635176,0.13665608454768516,4.412690006021985,0.513512387276666,30.297230849323306,859210.1056496854,14562.883146604836,89695.99078265566
2802186,[400.       400.        24.260012],100,3174,8,57.525252525252526,24.260011672973633,4.291417598724365,13.618914787215417,6324,63.878787878787875,2976,[-127.146904   53.97493     0.      ],[-41.04409  109.28761   24.260012],160000.0,63065.645665042,637.0267238893132,4762.577649822459,0.003019322798063513,2.976611031139037,0.39814170243082075,39.41602854065123,1002246.4704934005,10123.70172215556,115540.18937813617
2802769,[400.       400.        17.527285],6,34,8,20.4,17.527284622192383,4.397493362426758,14.258663940429688,143,28.6,49,[-173.1617    -39.644684    0.      ],[ 39.587387  130.65172     4.3974934],160000.0,42644.62620220793,8528.925240441586,36230.40360970888,0.5416472424689709,22.644002256068053,5.330578275275991,26.65289137637996,268410.0029125632,53682.00058251264,159322.95939173727
2802203,[400.      400.       20.69625],27,54,8,24.076923076923077,20.696250915527344,4.637145519256592,15.915662838862492,887,34.11538461538461,79,[76.10762 52.99112  0.     ],[132.23303 120.8074   18.97679],160000.0,28526.10138790281,1097.1577456885695,3806.216889033094,0.17755417695586856,2.3788855556456836,0.685723591055356,17.82881336743926,461929.8899143236,17766.534227473985,72229.77659741903
2806034,[400.       400.        20.969442],183,32,6,11.791208791208792,20.96944236755371,3.8250842094421387,8.341262474164857,2855,15.686813186813186,46,[ -38.4171  -112.26453    0.     ],[ -7.9610977 -85.28063    15.644071 ],160000.0,40922.65044158376,224.84972770100973,821.8215208533802,0.03323788190617165,0.5136384505333627,0.14053107981313107,25.57665652598988,418419.6062498969,2299.008825548885,12856.63391362599
2800758,[400.       400.        20.875093],24,164,8,28.434782608695652,20.875093460083008,4.138797760009766,15.940273222715959,935,40.65217391304348,244,[ -13.474821 -143.50984     0.      ],[ 35.98545 -68.16881  16.44535],160000.0,27569.68480212432,1198.6819479184487,3726.388018806756,0.13791805939192273,2.3289925117542225,0.7491762174490304,17.231053001327698,456742.92226521356,19858.3879245745,61281.75761595484
2801545,[400.       400.        21.931082],109,86,8,21.62962962962963,21.931081771850586,4.341246128082275,14.234364536073473,3352,31.037037037037038,131,[-138.33067    -8.091187    0.      ],[-66.12096   38.718678  17.04304 ],160000.0,51491.108772381565,476.7695256701998,3380.1270259311423,0.01784597299334564,2.112579391206964,0.2979809535438748,32.18194298273848,786189.3160339542,7279.53070401809,57607.63781595938
2800097,[400.       400.        21.135164],76,30,8,14.106666666666667,21.135164260864258,4.092649936676025,9.597757116953533,1437,19.16,43,[  51.258694 -119.7541      0.      ],[116.26004  -75.671005  17.128572],160000.0,27060.9303405803,360.81240454107063,2865.460324597865,0.03533305987770291,1.7909127028736658,0.22550775283816918,16.91308146286269,336747.30297967495,4489.964039729,49081.24481256071
2800219,[400.       400.        29.087246],93,54,8,18.17391304347826,29.08724594116211,3.8984944820404053,13.12448186200598,2344,25.47826086956522,79,[-28.804281 -35.500828   0.      ],[27.803713 11.921264 29.087246],160000.0,57486.610747924824,624.8544646513568,2703.8267353663177,0.009847125666619832,1.6898917096039483,0.390534040407098,35.92913171745302,934852.5548724585,10161.440813831072,78083.82381096542
2801690,[400.       400.        24.148867],48,100,8,44.04255319148936,24.148866653442383,7.0,16.50528915892256,3101,65.97872340425532,150,[-123.84638 -132.88022    0.     ],[-34.226357 -80.81609   16.81189 ],160000.0,42344.21351413543,900.9407130667113,4665.988222621614,0.09056100138902366,2.916242639138509,0.5630879456666945,26.465133446334644,686385.7860193122,14603.952894027925,78444.0790996236
2803208,[400.       400.        20.960928],47,108,8,22.391304347826086,20.960927963256836,4.367014408111572,14.945331055185068,1459,31.717391304347824,160,[-155.69685 -131.61377    0.     ],[-45.68361 -63.24134  19.13497],160000.0,39786.034927040266,864.9138027617449,7521.872745792847,0.08331101627285534,4.701170466120529,0.5405711267260905,24.866271829400166,649841.3577534053,14126.986038117515,143930.807163027
2801780,[400.      400.       20.86059],47,30,8,13.434782608695652,20.8605899810791,4.109241485595703,13.408175509908926,841,18.282608695652176,43,[67.22073 44.08682  0.     ],[123.40608  119.24956   19.126415],160000.0,43672.87593002136,949.4103463048122,4277.572530765552,0.05965953746870582,2.67348283172847,0.5933814664405075,27.295547456263346,725661.0411410386,15775.240024805193,80771.70607517952
2807459,[400.       400.        36.218258],48,72,8,21.319148936170212,36.218257904052734,3.924811363220215,16.36974225145705,1421,30.23404255319149,118,[-32.24309 -49.92598   0.     ],[100.21559   42.180244  15.148742],160000.0,52559.718661075996,1118.2918864058722,12200.269136380026,0.13944542657847706,7.625168210237517,0.6989324290036703,32.84982416317249,914662.0067479515,19460.893760594714,184818.7260872136
2805426,[400.       400.        21.265106],16,160,8,40.4,21.265106201171875,12.668140411376953,17.74154249827067,889,59.266666666666666,238,[-58.89138  -30.029915   0.      ],[-20.146057  88.40284   20.184948],160000.0,22957.995631597914,1530.5330421065275,4588.7153489798075,0.1535224112224205,2.8679470931123796,0.9565831513165797,14.348747269748696,412141.18605164764,27476.079070109838,92622.98055696045
