scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,percent_very_poor,percent_poor,percent_fair,percent_good,percent_excellent,tensor_max [dBm],tensor_min [dBm],tensor_mean [dBm],tensor_median [dBm]
2805598,"[400, 400, 42.27750015258789]",108,92,8,14.97196261682243,42.27750015258789,4.140913009643555,12.746723651885986,2189,20.457943925233646,128,28856.570115490045,269.6875711728041,1088.4262921039935,0.0278277114633601,0.680266432564996,0.1685547319830026,18.03535632218128,0.6152333333333333,0.2571833333333333,0.06943333333333333,0.021483333333333333,0.03666666666666667,-61.14372253417969,-225.00372314453125,-137.95162963867188,-125.86761474609375
2800764,"[400, 400, 32.190093994140625]",97,136,8,24.5,32.190093994140625,4.087934494018555,13.510886073112488,3359,34.989583333333336,202,40354.68185496026,420.3612693225027,11462.669827320176,0.0215635072039754,7.16416864207511,0.2627257933265642,25.221676159350164,0.6473833333333333,0.2026,0.076725,0.042541666666666665,0.03075,-57.830467224121094,-220.0,-149.37037658691406,-134.62039184570312
2808429,"[400, 400, 21.255149841308594]",30,64,8,21.517241379310345,21.255149841308597,4.331104278564453,14.283335751500625,886,30.55172413793104,98,16995.98044792332,586.0682913077009,2973.3119566962896,0.0771947453097572,1.8583199729351807,0.366292682067313,10.622487779952078,0.4165916666666667,0.295575,0.13434166666666666,0.06263333333333333,0.09085833333333333,-59.115814208984375,-220.0,-118.76049041748047,-113.41149139404297
2800303,"[400, 400, 18.897510528564453]",6,24,8,13.6,18.897510528564453,4.683867454528809,13.90880126953125,92,18.4,34,21542.34503361044,4308.469006722088,13959.034879320652,0.0197250166782168,8.724396799575407,2.6927931292013048,13.463965646006525,0.32718055555555553,0.4085347222222222,0.1395,0.052694444444444447,0.07209027777777778,-64.56259155273438,-220.0,-119.91293334960938,-109.49142456054688
2808150,"[400, 400, 20.90833854675293]",33,42,8,18.8125,20.90833854675293,4.645877838134766,15.745709091424942,845,26.40625,63,17577.399161227262,549.2937237883519,2438.652509480656,0.1235507810991749,1.52415781842541,0.34330857736772,10.98587447576704,0.4063,0.3362833333333333,0.167125,0.035666666666666666,0.054625,-64.9464111328125,-223.3656463623047,-119.9784164428711,-114.18031311035156
2802194,"[400, 400, 19.739355087280273]",58,186,8,23.57894736842105,19.739355087280277,4.084710121154785,11.96949903588546,1712,30.035087719298247,160,29365.719975113905,515.1880697388405,3115.5524017169223,0.0035020228509506,1.9472202510730765,0.3219925435867752,18.35357498444619,0.5116083333333333,0.2674416666666667,0.11953333333333334,0.040483333333333336,0.06093333333333333,-59.850013732910156,-220.0,-126.79110717773438,-120.83940887451172
2802322,"[400, 400, 26.81484603881836]",22,42,8,17.904761904761905,26.81484603881836,4.438634395599365,16.402899855659122,524,24.952380952380956,61,19508.057765853227,928.9551317072966,2410.3806214112847,0.2118248076440249,1.506487888382053,0.5805969573170604,12.19253610365827,0.4079,0.33875,0.14799166666666666,0.04081666666666667,0.06454166666666666,-65.74110412597656,-227.33963012695312,-119.35308837890625,-113.31256103515625
2803220,"[400, 400, 21.427825927734375]",77,88,8,27.894736842105264,21.42782592773437,4.186007022857666,15.212855175921792,3128,41.1578947368421,144,35390.27518755145,465.6615156256771,2142.008234345325,0.060741952170664,1.3387551464658285,0.2910384472660481,22.118921992219665,0.653175,0.219525,0.07320833333333333,0.03515,0.018941666666666666,-67.70182800292969,-221.73936462402344,-142.89027404785156,-130.513671875
2810423,"[400, 400, 15.875600814819336]",2,164,164,164.0,15.875600814819336,15.875600814819336,15.875600814819336,246,246.0,246,41026.98101216769,41026.98101216769,41026.98101216769,25.641863132604808,25.641863132604808,25.641863132604808,25.641863132604808,0.3663786260234515,0.30197394782003883,0.16447045126367438,0.10989393149017562,0.05728304340265965,-56.44341278076172,-220.0,-118.4695816040039,-111.92623901367188
2800368,"[400, 400, 27.49205207824707]",96,92,8,20.63157894736842,27.49205207824707,4.105345249176025,13.788220154611688,2814,29.621052631578948,146,33431.221327688305,351.9075929230348,2845.5618214783613,0.0146202713908797,1.7784761384239758,0.2199422455768967,20.89451332980517,0.5800916666666667,0.23663333333333333,0.087475,0.048175,0.047625,-65.01891326904297,-220.0,-134.53659057617188,-125.87413024902344
