scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,scene_total_area,tot_buildings_area,avg_building_area,max_building_area,min_occuppied_percentage_area,max_occuppied_percentage_area,avg_occuppied_percentage_area,total_occuppied_percentage_area,tot_buildings_volume_max,avg_building_volume,max_building_volume
2802184,[400.      400.       25.92132],30,44,8,17.448275862068964,25.92131996154785,7.846596717834473,17.104184183581122,707,24.379310344827587,64,"[77.88261413574219, 68.64018249511719, 24.541885375976562]","[-117.94764709472656, 19.437931060791016, 0.0]","[-40.065032958984375, 88.07810974121094, 24.541885375976562]",160000.0,41892.835169529804,1444.5805230872347,5345.876550375542,0.18598723578586032,3.341172843984714,0.9028628269295214,26.18302198095612,756869.801652111,26098.958677659,131197.88953343756
2810447,[400.       400.        19.128174],30,40,8,20.20689655172414,19.128173828125,4.183879375457764,11.210756696503738,821,28.310344827586206,58,"[63.11487579345703, 33.8182258605957, 17.694293975830078]","[84.31499481201172, -71.06709289550781, 0.0]","[147.42987060546875, -37.24886703491211, 17.694293975830078]",160000.0,18545.677084171843,639.506106350753,2134.4331247465743,0.14574911344927385,1.334020702966609,0.39969131646922074,11.591048177607398,260624.88272030765,8987.06492138992,37767.28718101548
2803018,[400.       400.        21.954153],48,48,8,12.51063829787234,21.954153060913086,4.087796688079834,11.35524489017243,788,16.76595744680851,70,"[91.68949127197266, 97.66078186035156, 17.829679489135742]","[-147.29075622558594, -50.14129638671875, 0.0]","[-55.60126495361328, 47.51948547363281, 17.829679489135742]",160000.0,75699.42427678447,1610.6260484422226,9081.851394904952,0.016878307175356894,5.676157121815595,1.006641280276389,47.312140172990276,1271627.1797721887,27055.897441961457,159655.28384487008
2800723,[400.      400.       28.53051],125,32,8,12.5,28.53050994873047,4.231109142303467,11.87356295508723,2081,16.782258064516128,46,"[52.23230743408203, 58.097496032714844, 19.89976692199707]","[-125.0162124633789, -41.6396598815918, 0.0]","[-72.78390502929688, 16.457836151123047, 19.89976692199707]",160000.0,52001.61918880062,419.3678966838759,3034.566273931123,0.007776651738740838,1.8966039212069519,0.26210493542742247,32.50101199300038,718981.9701796735,5798.241694997369,60387.16156058246
2802215,[400.       400.        17.238314],3,64,12,38.0,17.238313674926758,16.86726188659668,17.05278778076172,110,55.0,94,"[91.92009735107422, 112.42263793945312, 16.86726188659668]","[-191.280029296875, -116.48077392578125, 0.0]","[-99.35993194580078, -4.058139801025391, 16.86726188659668]",160000.0,13105.929361026254,6552.964680513127,10333.899473211757,1.7325186798840604,6.458687170757348,4.095602925320704,8.191205850641408,222089.7094468445,111044.85472342225,174304.58872442617
2800044,[400.       400.        17.886742],9,24,8,19.25,17.886741638183594,12.966976165771484,15.936792254447937,215,26.875,34,"[66.80182647705078, 57.3402214050293, 17.886741638183594]","[40.425819396972656, -76.18376159667969, 0.0]","[107.22764587402344, -18.84354019165039, 17.886741638183594]",160000.0,9783.147679649875,1222.8934599562344,3830.43152045444,0.44088809693269243,2.394019700284025,0.7643084124726465,6.114467299781172,160765.68929941446,20095.711162426807,68513.93896912332
2800489,[400.       400.        24.590994],119,96,8,20.10169491525424,24.590993881225586,4.009811878204346,12.742150153143932,3338,28.28813559322034,142,"[70.23513793945312, 54.70208740234375, 18.444046020507812]","[-139.78460693359375, -147.8997344970703, 0.0]","[-69.54946899414062, -93.19764709472656, 18.444046020507812]",160000.0,89785.73670547294,760.8960737751944,3842.0086542796344,0.09065408011327236,2.4012554089247713,0.47556004610949654,56.11608544092057,1330573.1220286668,11276.043407022604,70862.18443072286
2805989,[400.       400.        26.512003],38,16,8,9.621621621621621,26.51200294494629,4.275392055511475,15.905881353326746,460,12.432432432432432,22,"[32.97028350830078, 55.80445098876953, 16.6591796875]","[9.518434524536133, -28.197105407714844, 0.0]","[42.48871612548828, 27.607345581054688, 16.6591796875]",160000.0,20233.97364769363,546.8641526403684,1839.888463686264,0.015272815139760497,1.149930289803915,0.3417900954002302,12.646233529808521,329864.9599661693,8915.26918827485,30651.03252150779
2800185,[400.       400.        31.267277],3,72,36,54.0,31.267276763916016,21.801586151123047,26.53443145751953,160,80.0,108,"[98.39784240722656, 99.55305480957031, 31.267276763916016]","[-94.31917572021484, -112.65908813476562, 0.0]","[4.078666687011719, -13.106033325195312, 31.267276763916016]",160000.0,19245.41275016847,9622.706375084235,9795.805798310088,5.906004344911489,6.122378623943805,6.014191484427647,12.028382968855293,512304.59107652656,256152.29553826328,306288.17102133477
2800398,[400.       400.        30.061785],64,110,8,20.126984126984127,30.061784744262695,12.114959716796875,19.96883319673084,1746,27.714285714285715,145,"[36.33582305908203, 53.85633087158203, 23.82736587524414]","[61.318580627441406, 16.172157287597656, 0.0]","[97.65440368652344, 70.02848815917969, 23.82736587524414]",160000.0,49786.86369132936,790.2676776401486,2270.883523449971,0.12482247073581675,1.419302202156232,0.49391729852509286,31.116789807080842,1002716.6906497496,15916.137946821425,46628.10846541093
